CustomerID,CreditScore,Age,TenureMonths,Balance,NumOfProducts,HasCreditCard,IsActiveMember,MonthsInactive,DependentCount,EstimatedSalary,Geography,Gender,EducationLevel,MaritalStatus,CustomerChurn
104109,463,44,68,69876,1,1,1,5,0,83795,France,Male,High School,Single,No
104110,712,45,36,22763,3,1,0,3,0,22641,France,Female,Bachelor,Married,Yes
104111,389,34,139,64797,1,1,0,6,3,60116,France,Male,Bachelor,Married,No
104112,835,63,98,30447,1,1,1,6,3,83902,Germany,Female,High School,Married,No
104113,766,67,124,39620,1,1,0,9,1,20380,France,Male,Bachelor,Married,No
104114,569,19,167,39185,1,0,0,0,3,62585,France,Male,Bachelor,Divorced,No
104115,478,53,53,186178,1,1,0,11,4,71543,Spain,Female,High School,Married,Yes
104116,357,67,129,22869,4,1,0,8,1,52311,Germany,Female,High School,Divorced,No
104117,450,24,177,11640,3,0,0,7,0,79891,France,Female,Bachelor,Single,No
104118,765,30,40,121403,2,1,1,9,4,80093,Spain,Female,Bachelor,Single,Yes
104119,729,32,44,9609,3,1,0,0,1,47637,France,Female,Bachelor,Married,Yes
104120,525,42,102,89916,3,0,1,7,1,52264,Spain,Male,Bachelor,Single,No
104121,456,40,105,8139,2,0,0,4,4,36771,France,Male,High School,Married,No
104122,450,39,136,53753,1,1,1,0,1,66353,Spain,Female,High School,Single,No
104123,609,43,127,8158,2,1,1,3,4,64050,France,Male,High School,Married,No
104124,827,50,85,128253,1,1,0,6,1,60047,Germany,Male,High School,Married,Yes
104125,803,28,46,41621,2,1,0,11,1,62013,Spain,Male,Master,Married,No
104126,715,27,4,19970,4,1,0,4,1,42856,Spain,Male,High School,Single,No
104127,595,42,0,7560,3,0,1,10,4,31423,France,Female,High School,Married,Yes
104128,624,54,43,23196,1,0,0,2,1,68884,France,Male,High School,Married,No
104129,381,65,149,61042,3,0,1,11,3,56037,Spain,Female,Bachelor,Married,No
104130,486,60,37,24303,1,1,1,10,3,39378,Germany,Female,High School,Married,Yes
104131,361,70,18,14124,2,1,1,3,3,45499,France,Female,High School,Married,No
104132,744,55,158,43068,2,1,1,1,3,78371,Germany,Female,High School,Single,No
104133,651,58,114,27049,2,1,0,7,3,77229,Germany,Female,Master,Single,Yes
104134,724,62,86,9064,4,1,1,11,0,73259,France,Female,Master,Married,No
104135,365,41,169,8361,2,0,1,1,1,59175,Spain,Male,Master,Single,Yes
104136,478,57,122,61458,2,1,1,10,2,46359,Spain,Male,High School,Married,No
104137,412,63,81,183792,4,0,0,5,0,86446,Spain,Female,High School,Single,Yes
104138,458,73,153,13270,3,1,1,6,4,53532,Germany,Female,Bachelor,Married,Yes
104139,724,50,140,74173,3,1,1,6,0,65412,France,Female,High School,Single,No
104140,370,34,57,4584,1,0,1,0,2,42989,Germany,Female,Bachelor,Married,No
104141,507,41,145,24029,3,1,1,7,0,55235,Germany,Female,Bachelor,Married,Yes
104142,618,54,66,35331,1,0,1,8,1,6670,Germany,Female,Bachelor,Married,No
104143,511,74,121,15650,1,1,1,6,3,47425,Germany,Male,Bachelor,Married,No
104144,609,19,86,37706,3,0,1,7,1,29528,France,Male,High School,Married,Yes
104145,761,49,130,107115,3,1,0,3,0,64345,Germany,Male,Master,Married,No
104146,451,74,54,144513,4,1,1,11,2,48085,France,Male,Bachelor,Single,No
104147,572,41,88,5299,1,1,0,7,4,53967,Spain,Male,Bachelor,Single,Yes
104148,408,26,57,15862,3,1,0,2,1,102607,Spain,Female,Bachelor,Married,No
104149,596,21,62,193482,3,0,1,0,2,39572,Spain,Male,Master,Divorced,No
104150,477,34,90,15764,4,1,1,7,4,62438,Spain,Female,PhD,Married,No
104151,632,34,51,58998,3,1,1,10,3,64388,France,Male,Bachelor,Married,No
104152,674,70,125,14615,2,1,1,11,1,41004,Spain,Male,Bachelor,Married,No
104153,374,67,23,22031,2,1,1,5,1,82070,Spain,Female,Master,Divorced,No
104154,480,65,71,10615,1,0,1,8,3,92927,Germany,Female,Bachelor,Married,No
104155,702,47,8,97001,4,1,0,2,3,83990,Spain,Male,Master,Married,Yes
104156,545,57,109,107129,3,1,1,7,0,40923,France,Male,Bachelor,Single,No
104157,630,28,164,17614,1,1,1,8,4,45943,Germany,Female,Master,Single,Yes
104158,753,38,93,86747,3,1,0,8,2,19463,France,Male,Bachelor,Single,No
104159,767,38,116,22177,2,0,0,11,3,56366,France,Female,High School,Married,Yes
104160,503,35,82,5214,3,1,0,6,0,57797,France,Male,Bachelor,Married,Yes
104161,731,72,79,70957,3,0,1,11,4,75589,Germany,Female,High School,Married,Yes
104162,482,46,151,45372,3,1,0,10,4,95267,France,Female,Bachelor,Divorced,Yes
104163,576,41,148,16037,2,1,1,9,1,34824,France,Female,Bachelor,Married,Yes
104164,538,27,99,14584,2,0,1,2,0,62769,Spain,Male,Bachelor,Married,Yes
104165,825,62,39,185707,4,1,1,2,0,55482,Spain,Female,High School,Single,No
104166,826,34,102,99207,2,0,0,1,1,56972,Spain,Male,Bachelor,Single,No
104167,614,35,61,82984,1,1,1,0,2,91286,Germany,Male,High School,Single,No
104168,721,59,68,6849,3,1,0,1,3,61914,France,Male,Master,Married,No
104169,835,65,141,70363,2,1,0,4,1,70995,France,Female,Master,Married,No
104170,783,37,108,12074,1,1,0,0,3,69480,France,Male,Master,Single,No
104171,483,54,169,189466,2,1,1,9,0,64362,Germany,Female,High School,Married,No
104172,560,62,177,2675,3,0,0,3,1,44658,France,Female,High School,Single,No
104173,409,35,3,21704,1,1,0,10,2,97434,France,Male,Master,Married,No
104174,777,34,71,27987,2,0,0,9,3,59320,France,Female,High School,Married,No
104175,726,26,16,86921,2,1,1,9,3,70623,Germany,Female,Bachelor,Married,No
104176,744,31,113,72669,1,1,1,0,3,65076,France,Female,Master,Divorced,No
104177,799,66,84,23500,4,1,0,11,0,17768,Spain,Male,Bachelor,Married,No
104178,780,46,56,41685,1,0,0,9,3,39157,France,Female,Bachelor,Single,Yes
104179,713,48,106,90271,1,0,1,7,4,62279,Spain,Female,High School,Single,No
104180,713,21,47,918,1,0,0,11,3,43009,France,Male,Master,Married,Yes
104181,806,35,171,81019,1,1,0,4,0,68061,Spain,Female,High School,Married,Yes
104182,562,37,172,146775,2,0,0,9,1,41797,Germany,Female,High School,Divorced,No
104183,565,73,116,1629,1,1,1,3,3,60338,Germany,Female,Bachelor,Divorced,No
104184,575,73,160,2333,1,1,1,2,3,25850,France,Male,High School,Married,No
104185,819,64,30,21119,3,1,0,8,1,76718,Spain,Female,Bachelor,Married,Yes
104186,480,60,111,4593,2,1,0,5,4,69020,France,Female,Bachelor,Married,No
104187,425,61,46,32627,3,1,1,11,0,69953,France,Male,High School,Married,No
104188,825,26,133,65228,2,0,1,0,1,58187,Germany,Female,High School,Single,No
104189,635,30,107,41839,4,1,1,7,0,46058,France,Female,High School,Single,No
104190,823,32,71,10935,4,1,0,9,1,91559,France,Female,High School,Married,Yes
104191,845,44,70,53183,2,0,1,1,2,93330,Spain,Female,High School,Single,No
104192,626,32,161,57736,4,1,0,8,4,58571,France,Male,Master,Married,Yes
104193,505,45,107,134741,4,1,1,10,2,48573,France,Male,High School,Married,Yes
104194,597,54,52,7938,2,0,0,6,1,25431,Germany,Male,High School,Married,Yes
104195,567,72,141,58937,1,0,0,2,1,64503,Germany,Female,High School,Single,Yes
104196,539,36,15,121197,3,0,1,3,0,46630,France,Female,Bachelor,Married,No
104197,766,43,170,34814,2,1,1,2,1,50408,France,Female,Master,Married,No
104198,818,69,115,22455,2,1,0,5,0,79280,France,Female,Master,Married,No
104199,512,43,72,9362,2,0,0,8,0,40753,Spain,Male,Bachelor,Married,No
104200,529,42,73,100790,3,1,1,9,1,98377,Germany,Male,High School,Married,No
104201,383,43,80,25064,2,1,1,8,0,39659,France,Female,High School,Married,No
104202,390,43,11,129435,3,1,1,0,4,19061,Spain,Male,High School,Married,No
104203,656,63,127,94114,3,1,1,9,2,46839,France,Male,Master,Single,Yes
104204,780,45,69,23632,4,0,0,5,1,67136,France,Male,Bachelor,Married,No
104205,687,66,146,42656,1,1,1,0,0,62732,France,Male,High School,Divorced,No
104206,663,35,40,1378,4,1,0,10,0,63660,France,Male,Master,Married,No
104207,424,49,156,15273,2,1,1,3,0,54459,Germany,Female,Master,Single,Yes
104208,790,70,58,61941,2,0,1,6,0,49978,Germany,Female,Master,Married,Yes
104209,628,20,88,56646,3,0,1,3,4,35209,Germany,Male,High School,Single,No
104210,525,19,23,21799,4,1,0,8,1,62589,Spain,Male,High School,Married,No
104211,733,50,143,82672,3,1,0,9,1,81135,Germany,Male,High School,Married,No
104212,499,59,179,13449,4,1,1,4,4,60283,Spain,Male,Bachelor,Married,No
104213,622,36,79,30927,4,1,0,8,4,44784,Spain,Female,Bachelor,Married,No
104214,674,34,133,31983,4,0,1,0,4,62919,France,Male,Master,Single,No
104215,457,61,164,20838,4,1,1,11,1,89276,Spain,Male,High School,Single,Yes
104216,488,50,131,154685,4,0,0,3,3,55920,Germany,Male,Bachelor,Married,Yes
104217,699,29,91,59649,1,1,0,6,2,35268,France,Female,Master,Married,No
104218,620,66,165,38739,2,1,1,1,4,64396,Spain,Male,High School,Married,No
104219,696,73,168,35720,4,0,0,8,4,71792,Germany,Male,High School,Single,Yes
104220,768,20,91,8676,4,0,1,2,1,77344,Germany,Male,Bachelor,Married,No
104221,638,60,80,23276,3,1,1,3,1,73945,Germany,Male,Bachelor,Single,No
104222,561,66,141,55855,2,1,0,11,2,63322,France,Male,PhD,Single,Yes
104223,730,72,70,129228,2,1,1,3,0,43325,Germany,Male,Master,Married,Yes
104224,621,43,178,84767,2,1,1,7,1,40335,France,Female,Master,Married,No
104225,767,52,64,17862,4,1,1,1,2,53238,Spain,Female,Bachelor,Single,No
104226,415,25,51,28454,3,1,1,4,1,72305,Germany,Male,High School,Single,No
104227,832,69,29,4328,2,1,1,1,1,46989,Spain,Female,Master,Married,No
104228,773,53,98,5389,3,1,0,11,1,50187,Germany,Male,Master,Single,No
104229,597,70,157,31766,1,0,0,5,3,42292,Germany,Female,Bachelor,Single,Yes
104230,505,71,97,37774,1,0,0,8,3,91216,Germany,Male,High School,Married,Yes
104231,396,24,41,15328,3,1,1,11,4,55558,Spain,Male,Bachelor,Single,No
104232,772,63,138,51471,4,1,0,8,3,73433,Spain,Female,PhD,Married,Yes
104233,803,63,26,60765,2,1,1,0,2,91606,Germany,Female,High School,Divorced,No
104234,550,53,151,17771,1,0,0,3,1,40967,Germany,Male,Bachelor,Single,Yes
104235,497,33,166,71029,1,0,1,3,3,75180,Spain,Male,Master,Divorced,No
104236,473,41,71,11509,3,0,1,0,1,58137,France,Male,Master,Single,No
104237,350,71,17,39291,4,0,1,9,0,88114,Germany,Female,Bachelor,Single,No
104238,805,18,76,81554,3,1,1,1,4,44154,France,Female,Master,Married,No
104239,596,66,44,38502,3,1,1,5,3,64286,Spain,Female,High School,Married,No
104240,692,42,114,119278,3,1,0,9,1,72688,Germany,Male,High School,Married,Yes
104241,477,27,86,3014,3,1,1,2,0,46309,Germany,Female,High School,Single,No
104242,540,71,139,44375,3,1,1,8,4,55847,Germany,Female,High School,Married,No
104243,416,33,176,41249,4,0,1,2,4,57186,France,Male,Bachelor,Divorced,No
104244,353,33,158,53992,3,1,1,2,0,81876,Germany,Female,High School,Divorced,No
104245,791,25,91,89610,4,1,0,8,3,104359,Spain,Female,Bachelor,Married,Yes
104246,758,46,21,64705,2,0,1,2,3,91538,Spain,Male,Bachelor,Married,No
104247,652,56,171,78100,2,1,0,5,1,88763,France,Female,Bachelor,Married,No
104248,643,45,91,17041,2,1,1,5,2,-23723,Germany,Male,High School,Married,No
104249,492,23,76,24510,2,0,0,0,1,62654,Spain,Female,High School,Divorced,No
104250,540,33,24,49279,1,0,0,6,1,61279,France,Male,High School,Married,Yes
104251,370,37,107,40311,4,1,1,8,1,76014,France,Male,High School,Married,No
104252,576,33,178,162343,2,0,1,8,0,31183,Spain,Male,High School,Single,No
104253,662,24,134,10341,1,0,1,8,4,74506,Spain,Male,High School,Married,Yes
104254,466,58,108,21638,4,1,0,1,4,18293,France,Female,Bachelor,Married,No
104255,786,31,133,42520,1,1,1,0,2,80549,France,Male,High School,Single,No
104256,651,60,23,101234,1,1,1,5,3,27033,Germany,Male,High School,Single,No
104257,849,43,18,132500,3,1,0,5,1,84498,Spain,Male,High School,Single,Yes
104258,491,43,82,20476,1,1,0,3,0,83496,Spain,Female,Master,Divorced,No
104259,833,31,114,3473,1,1,0,7,0,53325,France,Male,High School,Married,Yes
104260,809,24,8,27376,4,1,1,4,1,68767,Spain,Male,High School,Single,No
104261,750,50,111,25072,1,1,1,6,0,59936,Spain,Female,Bachelor,Single,No
104262,388,43,163,215205,3,0,0,8,0,30427,Germany,Female,Master,Married,No
104263,742,74,101,28199,2,1,0,0,1,71255,France,Male,Bachelor,Married,Yes
104264,704,62,167,18244,2,1,0,8,2,83745,Germany,Female,Bachelor,Single,Yes
104265,601,37,151,22736,4,1,1,3,0,53551,Spain,Male,Bachelor,Divorced,No
104266,682,20,47,25286,4,1,1,6,4,72773,Germany,Male,Bachelor,Married,Yes
104267,556,69,68,86170,1,1,1,10,4,42459,France,Female,High School,Married,Yes
104268,559,21,169,4224,4,1,0,3,4,78363,France,Male,High School,Married,No
104269,464,43,118,19027,1,0,1,3,1,60203,Germany,Female,PhD,Single,No
104270,574,28,44,169540,4,1,1,3,4,59702,Germany,Male,Bachelor,Married,No
104271,483,19,124,8309,2,1,1,5,3,69384,France,Male,Bachelor,Married,Yes
104272,600,31,13,67856,2,0,1,4,0,90584,Germany,Female,High School,Divorced,No
104273,568,61,156,22033,2,0,0,1,2,70530,France,Male,Master,Single,Yes
104274,756,47,133,43588,2,1,1,8,4,38355,France,Female,High School,Married,No
104275,792,66,134,5243,1,1,1,10,1,45637,France,Male,High School,Married,No
104276,440,29,36,18294,1,0,1,5,2,58561,France,Male,Bachelor,Married,No
104277,703,43,52,34744,1,1,1,9,1,69924,France,Female,Bachelor,Married,No
104278,725,61,17,13179,2,0,0,5,2,36767,Germany,Male,PhD,Single,No
104279,395,50,37,39030,3,1,0,8,2,66986,France,Female,High School,Single,Yes
104280,387,30,128,12408,2,1,1,0,0,77783,France,Female,Bachelor,Single,No
104281,491,31,43,52505,2,0,0,6,2,49995,Spain,Female,High School,Married,Yes
104282,449,41,46,117355,3,0,1,2,3,99419,Germany,Female,Bachelor,Divorced,No
104283,677,51,34,4468,3,1,1,3,3,45147,France,Female,Bachelor,Single,No
104284,539,61,59,12207,4,1,1,0,3,64030,Germany,Female,Bachelor,Married,No
104285,384,43,89,93031,2,0,1,2,1,18229,Germany,Female,High School,Married,No
104286,496,38,51,49923,3,1,1,6,0,53665,France,Female,Bachelor,Divorced,No
104287,379,45,7,4099,4,1,1,5,1,57023,Germany,Female,Bachelor,Married,Yes
104288,683,65,106,33311,3,1,0,0,4,51443,France,Female,Bachelor,Married,No
104289,433,53,168,11771,3,1,1,8,3,45258,Spain,Male,Bachelor,Single,No
104290,718,57,130,11101,4,1,1,3,0,49654,Germany,Female,Bachelor,Single,No
104291,630,19,141,141211,2,1,1,6,3,72673,France,Female,Master,Single,Yes
104292,773,59,95,71678,4,0,1,3,0,21634,Spain,Male,Bachelor,Married,No
104293,693,26,25,59574,2,1,0,6,1,22793,Germany,Female,Master,Married,Yes
104294,619,40,110,13651,3,1,1,4,1,50170,France,Female,High School,Single,No
104295,503,32,122,6311,4,0,0,0,3,57559,Germany,Female,High School,Single,No
104296,451,30,167,102332,1,1,0,3,2,44347,France,Female,Bachelor,Single,No
104297,564,40,50,295,3,0,0,2,0,61265,France,Male,High School,Single,Yes
104298,499,34,122,24559,4,1,0,5,4,72404,France,Male,Bachelor,Divorced,No
104299,781,65,4,16260,3,1,1,5,2,79576,France,Female,High School,Divorced,No
104300,432,19,76,42242,4,1,0,0,1,86465,Spain,Female,Master,Single,No
104301,459,37,159,14418,2,1,0,10,0,33512,Germany,Female,Bachelor,Single,No
104302,784,37,0,18641,1,0,0,1,2,44573,Spain,Female,Bachelor,Married,No
104303,736,63,10,94869,3,1,1,11,4,42457,Germany,Male,Master,Single,No
104304,775,20,7,46215,1,1,1,1,2,80220,Germany,Female,High School,Divorced,No
104305,624,72,152,7873,2,0,1,11,4,47346,Spain,Female,Master,Single,No
104306,550,29,167,64817,4,1,1,9,1,66141,Spain,Male,Bachelor,Married,No
104307,633,57,31,11626,1,0,1,3,0,31701,Spain,Male,High School,Married,No
104308,817,19,27,28370,4,1,0,8,1,47127,Germany,Male,Master,Single,Yes
104309,522,53,130,52009,2,1,1,10,0,42063,Spain,Female,Bachelor,Single,No
104310,676,31,127,15868,3,1,0,1,2,73668,France,Female,Bachelor,Married,Yes
104311,555,33,61,24234,2,0,0,10,1,35066,Spain,Male,Master,Divorced,Yes
104312,412,36,26,66241,1,1,1,7,0,95693,Spain,Female,Master,Married,Yes
104313,422,51,44,138959,1,0,1,10,4,64311,Germany,Female,Master,Married,No
104314,600,61,104,37671,1,1,1,11,0,45436,France,Male,Bachelor,Divorced,No
104315,473,63,91,501,4,1,0,0,1,66826,Spain,Male,Bachelor,Single,No
104316,724,23,24,20660,3,1,1,11,1,43726,France,Female,High School,Single,Yes
104317,470,30,43,25428,1,1,1,7,2,38753,Germany,Female,Master,Single,Yes
104318,624,53,173,20713,1,1,0,2,4,73966,Germany,Male,High School,Single,No
104319,780,39,141,28659,1,1,0,4,0,87379,France,Female,Bachelor,Married,Yes
104320,849,35,135,50074,2,1,1,0,1,67620,Germany,Female,Master,Single,No
104321,747,29,175,6456,1,0,0,0,0,35423,Germany,Female,Master,Single,No
104322,469,69,141,15916,2,1,0,5,3,43677,France,Female,PhD,Single,No
104323,771,71,79,35428,1,1,0,2,4,90581,Germany,Female,Bachelor,Single,No
104324,786,47,81,18959,2,0,0,7,4,75887,Germany,Male,High School,Single,No
104325,666,70,134,236003,4,1,0,3,3,37450,Germany,Female,Master,Single,Yes
104326,513,68,87,28232,4,1,0,5,4,45732,Spain,Female,Bachelor,Married,No
104327,773,57,176,101934,2,0,0,9,3,63749,Germany,Female,Master,Married,Yes
104328,814,24,126,113414,3,1,1,11,0,57122,Spain,Male,Bachelor,Married,No
104329,635,49,54,90397,3,1,0,8,3,101780,Spain,Female,Master,Married,No
104330,614,65,140,2402,2,1,1,7,2,45368,France,Female,Bachelor,Divorced,No
104331,669,36,55,147583,4,0,1,3,3,71987,Germany,Male,Master,Single,Yes
104332,510,23,14,6891,2,0,1,9,0,65946,Spain,Female,High School,Divorced,No
104333,725,37,57,1750,3,0,0,7,4,26806,France,Female,PhD,Married,No
104334,657,44,162,26753,2,1,0,6,2,12136,Germany,Female,High School,Single,No
104335,438,70,87,10823,4,1,1,4,3,52306,France,Male,High School,Married,Yes
104336,491,60,96,10179,3,1,1,6,0,68368,Germany,Male,Bachelor,Single,Yes
104337,552,54,143,16971,3,1,0,6,2,91797,France,Male,Bachelor,Single,No
104338,658,65,7,14278,1,0,0,9,2,44347,France,Female,Bachelor,Single,No
104339,576,24,172,57727,1,1,1,1,2,69492,France,Female,High School,Married,No
104340,838,22,39,10338,3,1,1,6,3,54196,France,Male,Master,Married,Yes
104341,792,28,13,39167,3,1,1,2,0,94548,Spain,Male,Master,Single,No
104342,683,32,52,214982,2,1,1,7,0,59200,France,Female,Bachelor,Married,No
104343,571,20,126,28315,4,1,0,7,0,51203,France,Male,Bachelor,Single,No
104344,390,22,154,51343,3,1,1,8,1,63408,Spain,Male,Bachelor,Single,Yes
104345,545,40,174,174292,4,0,1,10,4,63857,France,Female,Master,Single,Yes
104346,417,70,79,7404,3,1,1,3,0,87927,France,Male,Master,Married,No
104347,825,54,114,27116,4,1,1,9,1,60102,Spain,Female,High School,Divorced,No
104348,613,26,133,94920,1,0,1,2,1,68606,Spain,Female,High School,Single,No
104349,351,32,54,134638,3,1,0,8,2,26919,France,Male,High School,Divorced,No
104350,710,20,43,45969,2,0,1,8,4,36893,Germany,Male,Bachelor,Married,No
104351,474,46,17,7740,4,0,1,1,2,52471,France,Female,Bachelor,Single,No
104352,459,23,15,115871,3,1,1,5,4,62075,France,Male,Bachelor,Married,Yes
104353,435,34,11,9585,1,0,0,2,2,44767,France,Male,Bachelor,Married,No
104354,774,43,147,21761,1,1,1,4,3,65671,Germany,Male,Bachelor,Married,No
104355,469,38,44,23541,1,1,1,1,4,49534,France,Male,High School,Married,No
104356,476,25,92,29646,1,0,1,3,1,93966,France,Male,Bachelor,Married,Yes
104357,604,38,21,78072,3,1,1,10,1,55866,Germany,Male,High School,Single,No
104358,532,74,96,81011,2,1,0,2,4,68617,Spain,Female,Master,Single,No
104359,365,28,46,63587,4,0,0,1,2,55635,Spain,Female,Bachelor,Married,No
104360,826,55,28,1119,2,1,1,5,3,58140,Spain,Female,Bachelor,Married,No
104361,411,25,44,41603,4,1,1,10,3,70927,France,Male,High School,Married,Yes
104362,718,59,76,68816,2,0,0,2,0,62760,France,Male,Bachelor,Married,No
104363,781,41,8,29406,3,1,0,3,4,49566,Spain,Female,Bachelor,Single,Yes
104364,507,52,23,144963,3,0,1,5,3,66701,France,Male,High School,Single,No
104365,617,72,14,86810,4,0,1,11,2,56830,France,Female,Bachelor,Married,No
104366,384,31,163,50827,3,1,1,11,2,71652,Germany,Female,High School,Married,Yes
104367,616,72,12,3223,4,0,0,4,1,82952,France,Male,Bachelor,Married,Yes
104368,413,31,90,52827,2,1,1,3,3,79841,Spain,Male,Bachelor,Single,No
104369,843,27,171,121283,3,1,1,11,3,38757,Germany,Male,Bachelor,Single,No
104370,399,29,100,23857,3,0,1,3,2,-574,France,Male,Bachelor,Single,No
104371,818,55,70,91049,4,1,0,1,1,105152,France,Male,High School,Married,No
104372,604,61,121,18783,4,1,1,11,3,70492,France,Male,High School,Married,Yes
104373,498,72,75,42211,4,1,0,9,2,67546,Germany,Male,High School,Married,Yes
104374,674,63,163,52267,4,1,0,3,1,45765,Spain,Male,High School,Divorced,No
104375,653,51,115,56659,1,0,1,11,1,18999,Germany,Male,Bachelor,Single,No
104376,625,58,60,107087,4,1,0,7,2,19941,Spain,Male,Bachelor,Single,No
104377,706,27,167,13369,1,1,0,4,1,53254,Germany,Female,Master,Single,No
104378,800,34,125,15216,2,0,0,10,1,63061,Germany,Male,Master,Married,No
104379,521,34,154,60877,4,1,1,9,0,93704,Spain,Female,Bachelor,Married,No
104380,766,20,0,9752,1,1,0,9,1,64864,Spain,Female,Bachelor,Married,No
104381,550,48,161,31206,1,1,1,7,3,73395,Spain,Female,High School,Married,No
104382,794,68,67,1012,1,1,1,5,1,49348,Germany,Male,Bachelor,Married,No
104383,742,18,87,7598,3,0,1,11,3,50844,France,Female,High School,Married,Yes
104384,673,29,20,56792,1,0,1,9,2,30534,Germany,Female,Bachelor,Married,No
104385,384,56,160,68810,4,0,1,4,1,35434,Germany,Male,Master,Single,Yes
104386,814,21,134,6126,4,1,0,3,2,35237,Germany,Male,Bachelor,Married,No
104387,831,59,2,12920,4,0,0,9,4,52732,Germany,Male,High School,Married,Yes
104388,565,30,50,5207,1,1,1,8,1,26723,Spain,Male,Master,Married,No
104389,829,51,78,28406,1,1,1,9,2,43775,Germany,Male,High School,Single,Yes
104390,414,59,94,6740,3,0,0,4,4,59217,France,Male,Master,Single,No
104391,357,38,122,28750,2,1,1,9,3,11940,France,Female,Master,Married,No
104392,650,39,5,65857,3,1,1,10,3,89644,Germany,Female,Bachelor,Single,Yes
104393,692,74,156,57504,4,0,1,5,3,95630,Spain,Female,High School,Married,Yes
104394,780,21,16,16457,4,0,0,6,3,80659,France,Male,Master,Single,Yes
104395,773,35,116,56006,4,0,1,10,3,67838,Spain,Female,Bachelor,Married,No
104396,681,22,59,131355,3,0,0,11,0,66521,Spain,Male,High School,Single,Yes
104397,787,36,149,21349,4,1,1,10,2,70629,Spain,Male,Bachelor,Divorced,No
104398,425,19,151,19958,4,1,0,0,4,61722,Spain,Male,Bachelor,Single,Yes
104399,523,29,124,42366,4,1,1,8,4,63640,Germany,Female,High School,Married,No
104400,396,34,80,14085,1,1,1,11,1,26778,Germany,Female,High School,Single,Yes
104401,364,27,84,52717,2,0,1,7,2,62323,France,Male,High School,Single,No
104402,710,51,50,89268,1,1,1,11,0,69973,France,Female,High School,Married,Yes
104403,496,23,177,30746,1,0,0,10,0,66766,Spain,Female,High School,Single,Yes
104404,375,25,138,56895,2,0,0,4,2,82962,Spain,Female,High School,Married,No
104405,657,68,70,52761,2,1,1,2,3,89386,Germany,Female,High School,Single,No
104406,442,28,169,1972,3,1,1,4,3,49493,Germany,Male,High School,Married,No
104407,755,74,38,10131,2,1,0,4,2,37317,Germany,Male,Master,Married,No
104408,581,29,68,111995,3,1,0,8,4,85117,France,Female,Bachelor,Divorced,No
104409,370,26,47,139756,3,1,1,6,3,73305,Germany,Female,Bachelor,Married,Yes
104410,656,19,124,75806,1,1,1,1,1,48545,France,Male,Bachelor,Married,Yes
104411,387,25,56,127073,4,1,0,4,0,55533,France,Male,High School,Married,No
104412,625,28,20,18275,1,1,0,8,3,53921,Germany,Female,Master,Single,Yes
104413,506,70,81,14232,1,1,1,10,4,65416,France,Male,Bachelor,Married,No
104414,528,53,98,24250,2,0,1,1,3,88733,France,Female,Bachelor,Married,No
104415,481,27,147,2847,2,1,1,7,3,42088,France,Female,Master,Single,No
104416,660,38,14,83003,3,1,1,11,0,65853,Spain,Male,Bachelor,Divorced,Yes
104417,804,37,68,207310,3,1,1,2,1,65120,Germany,Male,High School,Single,Yes
104418,697,65,178,86872,3,1,1,3,1,20261,France,Female,Master,Married,No
104419,377,25,75,40481,2,1,1,1,4,110097,Spain,Female,Master,Married,No
104420,609,53,61,17498,3,0,1,8,2,64189,France,Male,PhD,Married,No
104421,755,46,118,11014,3,0,1,5,2,83131,France,Female,High School,Married,No
104422,425,59,36,22633,2,1,0,8,2,27643,France,Female,PhD,Single,No
104423,778,29,133,54976,4,1,0,10,4,98544,France,Female,Bachelor,Single,Yes
104424,416,31,25,29625,1,1,1,7,3,52952,Germany,Female,Bachelor,Single,No
104425,691,65,7,135950,2,1,0,11,1,13933,France,Female,High School,Single,No
104426,841,71,3,96283,3,1,1,8,1,31554,France,Male,High School,Married,Yes
104427,543,67,20,5402,1,0,1,4,3,35427,France,Female,High School,Married,No
104428,821,38,158,7051,2,1,1,5,1,44532,France,Female,Bachelor,Married,No
104429,511,39,148,56388,1,1,0,6,1,34204,France,Female,High School,Single,No
104430,696,38,24,13118,1,1,1,4,2,76209,France,Male,High School,Married,No
104431,788,61,142,78278,4,1,1,0,2,63580,Germany,Male,PhD,Single,No
104432,710,67,162,44746,3,1,0,8,0,70226,Germany,Male,Bachelor,Married,Yes
104433,606,47,176,13057,2,1,1,1,0,68601,France,Male,Bachelor,Single,No
104434,421,56,42,32570,3,1,1,6,1,55099,Germany,Male,Bachelor,Married,Yes
104435,436,37,168,26050,4,1,1,11,2,28812,France,Male,Bachelor,Married,No
104436,771,41,36,103241,4,1,0,7,0,29774,France,Female,High School,Divorced,Yes
104437,611,40,41,1635,2,1,0,7,0,30624,Germany,Female,Bachelor,Single,Yes
104438,563,24,174,113093,2,0,1,0,2,38161,Spain,Female,Bachelor,Single,Yes
104439,502,26,91,52790,4,1,1,9,0,93868,France,Male,High School,Divorced,No
104440,559,18,60,66882,2,1,0,6,3,30083,Germany,Male,High School,Married,No
104441,750,43,141,131,1,0,1,8,3,89563,Germany,Male,Bachelor,Married,No
104442,410,55,67,49475,1,1,1,10,2,38916,France,Male,Bachelor,Married,Yes
104443,617,55,52,44396,4,1,1,10,2,32897,France,Male,High School,Single,No
104444,611,71,83,38524,3,0,1,2,0,68431,Spain,Male,Bachelor,Single,No
104445,567,61,33,77058,2,0,0,7,1,85345,France,Female,High School,Single,No
